Cod.Departamento,Departamento,Cod.Municipio,Municipio,Agente,Bandera,Direccion,Producto,Precio,Estado,Registro,Periodo,Mes,Direccion_2,Full_Address,Coords
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO RIO CON AUTOPISTA SUR SENTIDO SUR,TEXACO,CARRERA 50 No. 23-233,GASOLINA CORRIENTE OXIGENADA,8600,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 50 No. 23-233,"CARRERA 50 No. 23-233, Medellin, Colombia","(""6° 14' 52.46952'' N"", ""75° 34' 6.68280'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESSO INDUSTRIALES,MOBIL,CARRERA 48 No. 16A-35,GASOLINA EXTRA OXIGENADA,11980,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 48 No. 16A-35,"CARRERA 48 No. 16A-35, Medellin, Colombia","(""6° 15' 47.50380'' N"", ""75° 33' 27.40860'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESSO INDUSTRIALES,MOBIL,CARRERA 48 No. 16A-35,GASOLINA CORRIENTE OXIGENADA,8980,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 48 No. 16A-35,"CARRERA 48 No. 16A-35, Medellin, Colombia","(""6° 15' 47.50380'' N"", ""75° 33' 27.40860'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESSO INDUSTRIALES,MOBIL,CARRERA 48 No. 16A-35,BIODIESEL EXTRA,8560,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 48 No. 16A-35,"CARRERA 48 No. 16A-35, Medellin, Colombia","(""6° 15' 47.50380'' N"", ""75° 33' 27.40860'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LA AGUACATALA,MOBIL,Carrera 48 No 15 sur 30,BIODIESEL EXTRA,9280,1,05/03/2018 12:00:00 AM,2018,5,Carrera 48 No 15 sur 30,"Carrera 48 No 15 sur 30, Medellin, Colombia","(""6° 15' 6.62400'' N"", ""75° 33' 48.92400'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LA AGUACATALA,MOBIL,Carrera 48 No 15 sur 30,GASOLINA CORRIENTE OXIGENADA,9220,1,05/03/2018 12:00:00 AM,2018,5,Carrera 48 No 15 sur 30,"Carrera 48 No 15 sur 30, Medellin, Colombia","(""6° 15' 6.62400'' N"", ""75° 33' 48.92400'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO LA AGUACATALA,MOBIL,Carrera 48 No 15 sur 30,GASOLINA EXTRA OXIGENADA,12070,1,05/03/2018 12:00:00 AM,2018,5,Carrera 48 No 15 sur 30,"Carrera 48 No 15 sur 30, Medellin, Colombia","(""6° 15' 6.62400'' N"", ""75° 33' 48.92400'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICENTRO TERCER PUENTE,MOBIL,Avenida Carrera 45 No.183 A-32,BIOACEM AL 9%,8210,1,05/02/2018 12:00:00 AM,2018,5,Avenida Carrera 45 No.183 A-32,"Avenida Carrera 45 No.183 A-32, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICENTRO TERCER PUENTE,MOBIL,Avenida Carrera 45 No.183 A-32,BIODIESEL EXTRA,8210,1,05/02/2018 12:00:00 AM,2018,5,Avenida Carrera 45 No.183 A-32,"Avenida Carrera 45 No.183 A-32, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICENTRO TERCER PUENTE,MOBIL,Avenida Carrera 45 No.183 A-32,GASOLINA EXTRA OXIGENADA,12250,1,05/02/2018 12:00:00 AM,2018,5,Avenida Carrera 45 No.183 A-32,"Avenida Carrera 45 No.183 A-32, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICENTRO TERCER PUENTE,MOBIL,Avenida Carrera 45 No.183 A-32,GASOLINA CORRIENTE OXIGENADA,8990,1,05/02/2018 12:00:00 AM,2018,5,Avenida Carrera 45 No.183 A-32,"Avenida Carrera 45 No.183 A-32, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO APOLO CON AUTOPISTA SUR SENTIDO SUR,TERPEL,CARRERA 50 No. 2 SUR-189,GASOLINA EXTRA OXIGENADA,11050,1,05/05/2018 12:00:00 AM,2018,5,CARRERA 50 No. 2 SUR-189,"CARRERA 50 No. 2 SUR-189, Medellin, Colombia","(""6° 17' 27.09528'' N"", ""75° 33' 28.53792'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO APOLO CON AUTOPISTA SUR SENTIDO SUR,TERPEL,CARRERA 50 No. 2 SUR-189,BIODIESEL EXTRA,8230,1,05/05/2018 12:00:00 AM,2018,5,CARRERA 50 No. 2 SUR-189,"CARRERA 50 No. 2 SUR-189, Medellin, Colombia","(""6° 17' 27.09528'' N"", ""75° 33' 28.53792'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO APOLO CON AUTOPISTA SUR SENTIDO SUR,TERPEL,CARRERA 50 No. 2 SUR-189,GASOLINA CORRIENTE OXIGENADA,8720,1,05/05/2018 12:00:00 AM,2018,5,CARRERA 50 No. 2 SUR-189,"CARRERA 50 No. 2 SUR-189, Medellin, Colombia","(""6° 17' 27.09528'' N"", ""75° 33' 28.53792'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO EXPOSICIONES,TERPEL,CRA 54 No 35 - 35,GASOLINA CORRIENTE OXIGENADA,8600,1,05/02/2018 12:00:00 AM,2018,5,CRA 54 No 35 - 35,"CRA 54 No 35 - 35, Medellin, Colombia","(""6° 15' 6.62400'' N"", ""75° 33' 48.92400'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO EXPOSICIONES,TERPEL,CRA 54 No 35 - 35,GASOLINA EXTRA OXIGENADA,11070,1,05/02/2018 12:00:00 AM,2018,5,CRA 54 No 35 - 35,"CRA 54 No 35 - 35, Medellin, Colombia","(""6° 15' 6.62400'' N"", ""75° 33' 48.92400'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICENTRO ESSO CARRERA 30,MOBIL,Carrera 30 No. 9-67,GASOLINA CORRIENTE OXIGENADA,9050,1,05/02/2018 12:00:00 AM,2018,5,Carrera 30 No. 9-67,"Carrera 30 No. 9-67, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICENTRO ESSO CARRERA 30,MOBIL,Carrera 30 No. 9-67,BIODIESEL EXTRA,8400,1,05/02/2018 12:00:00 AM,2018,5,Carrera 30 No. 9-67,"Carrera 30 No. 9-67, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICENTRO ESSO CARRERA 30,MOBIL,Carrera 30 No. 9-67,BIOACEM AL 9%,8400,1,05/02/2018 12:00:00 AM,2018,5,Carrera 30 No. 9-67,"Carrera 30 No. 9-67, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICENTRO ESSO CARRERA 30,MOBIL,Carrera 30 No. 9-67,GASOLINA EXTRA OXIGENADA,12200,1,05/02/2018 12:00:00 AM,2018,5,Carrera 30 No. 9-67,"Carrera 30 No. 9-67, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO BELLA SUIZA,MOBIL,AVENIDA 9 No. 123-46,BIOACEM AL 9%,8980,1,05/05/2018 12:00:00 AM,2018,5,AVENIDA 9 No. 123-46,"AVENIDA 9 No. 123-46, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO BELLA SUIZA,MOBIL,AVENIDA 9 No. 123-46,GASOLINA EXTRA OXIGENADA,12090,1,05/05/2018 12:00:00 AM,2018,5,AVENIDA 9 No. 123-46,"AVENIDA 9 No. 123-46, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO BELLA SUIZA,MOBIL,AVENIDA 9 No. 123-46,BIODIESEL EXTRA,8980,1,05/05/2018 12:00:00 AM,2018,5,AVENIDA 9 No. 123-46,"AVENIDA 9 No. 123-46, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO BELLA SUIZA,MOBIL,AVENIDA 9 No. 123-46,GASOLINA CORRIENTE OXIGENADA,9130,1,05/05/2018 12:00:00 AM,2018,5,AVENIDA 9 No. 123-46,"AVENIDA 9 No. 123-46, Bogota d.c., Colombia","(""4° 37' 34.10328'' N"", ""74° 5' 15.97560'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO MUZU,MOBIL,AVENIDA 27 SUR No. 44-96,GASOLINA EXTRA OXIGENADA,11990,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 27 SUR No. 44-96,"AVENIDA 27 SUR No. 44-96, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO MUZU,MOBIL,AVENIDA 27 SUR No. 44-96,BIODIESEL EXTRA,8240,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 27 SUR No. 44-96,"AVENIDA 27 SUR No. 44-96, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO MUZU,MOBIL,AVENIDA 27 SUR No. 44-96,BIOACEM AL 9%,8240,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 27 SUR No. 44-96,"AVENIDA 27 SUR No. 44-96, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO MUZU,MOBIL,AVENIDA 27 SUR No. 44-96,GASOLINA CORRIENTE OXIGENADA,9090,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA 27 SUR No. 44-96,"AVENIDA 27 SUR No. 44-96, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESSO MAKO,BIOMAX,CARRERA 7 No. 121-09,GASOLINA EXTRA OXIGENADA,11920,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 7 No. 121-09,"CARRERA 7 No. 121-09, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESSO MAKO,BIOMAX,CARRERA 7 No. 121-09,BIODIESEL EXTRA,8750,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 7 No. 121-09,"CARRERA 7 No. 121-09, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESSO MAKO,BIOMAX,CARRERA 7 No. 121-09,GASOLINA CORRIENTE OXIGENADA,9090,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 7 No. 121-09,"CARRERA 7 No. 121-09, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESSO MAKO,BIOMAX,CARRERA 7 No. 121-09,BIOACEM AL 9%,8750,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 7 No. 121-09,"CARRERA 7 No. 121-09, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL LAS VEGAS,TERPEL,CARRERA 51 No. 58D-17 SUR,BIODIESEL EXTRA,8360,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 51 No. 58D-17 SUR,"CARRERA 51 No. 58D-17 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL LAS VEGAS,TERPEL,CARRERA 51 No. 58D-17 SUR,BIOACEM AL 9%,8360,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 51 No. 58D-17 SUR,"CARRERA 51 No. 58D-17 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL LAS VEGAS,TERPEL,CARRERA 51 No. 58D-17 SUR,GASOLINA CORRIENTE OXIGENADA,8840,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 51 No. 58D-17 SUR,"CARRERA 51 No. 58D-17 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL LAS VEGAS,TERPEL,CARRERA 51 No. 58D-17 SUR,GASOLINA EXTRA OXIGENADA,11270,1,05/02/2018 12:00:00 AM,2018,5,CARRERA 51 No. 58D-17 SUR,"CARRERA 51 No. 58D-17 SUR, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM SAN CRISTOBAL,MOBIL,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,BIODIESEL EXTRA,8320,1,05/03/2018 12:00:00 AM,2018,5,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,"CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR, Medellin, Colombia","(""6° 15' 6.62400'' N"", ""75° 33' 48.92400'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM SAN CRISTOBAL,MOBIL,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,GASOLINA EXTRA OXIGENADA,11680,1,05/03/2018 12:00:00 AM,2018,5,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,"CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR, Medellin, Colombia","(""6° 15' 6.62400'' N"", ""75° 33' 48.92400'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM SAN CRISTOBAL,MOBIL,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,GASOLINA CORRIENTE OXIGENADA,8920,1,05/03/2018 12:00:00 AM,2018,5,CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR,"CALLE 64 No. 127-75  KILOMETRO 5 CARRETERA AL MAR, Medellin, Colombia","(""6° 15' 6.62400'' N"", ""75° 33' 48.92400'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MONTEVIDEO,MOBIL,CALLE 13 No. 68D-84,GASOLINA CORRIENTE OXIGENADA,8919,1,05/02/2018 12:00:00 AM,2018,5,CALLE 13 No. 68D-84,"CALLE 13 No. 68D-84, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MONTEVIDEO,MOBIL,CALLE 13 No. 68D-84,BIODIESEL EXTRA,8277,1,05/02/2018 12:00:00 AM,2018,5,CALLE 13 No. 68D-84,"CALLE 13 No. 68D-84, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MONTEVIDEO,MOBIL,CALLE 13 No. 68D-84,BIOACEM AL 9%,8277,1,05/02/2018 12:00:00 AM,2018,5,CALLE 13 No. 68D-84,"CALLE 13 No. 68D-84, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,BOMBA LA V,ZEUSS,CARRERA 15 No. 50-75,BIODIESEL EXTRA,8472,1,05/03/2018 12:00:00 AM,2018,5,CARRERA 15 No. 50-75,"CARRERA 15 No. 50-75, Medellin, Colombia","(""6° 13' 55.30152'' N"", ""75° 32' 43.96344'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,BOMBA LA V,ZEUSS,CARRERA 15 No. 50-75,GASOLINA CORRIENTE OXIGENADA,8879,1,05/03/2018 12:00:00 AM,2018,5,CARRERA 15 No. 50-75,"CARRERA 15 No. 50-75, Medellin, Colombia","(""6° 13' 55.30152'' N"", ""75° 32' 43.96344'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,TERPEL PALOQUEMAO,TERPEL,Calle 19 # 33 - 68,BIOACEM AL 9%,8450,1,05/04/2018 12:00:00 AM,2018,5,Calle 19 No 33 - 68,"Calle 19 No 33 - 68, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,TERPEL PALOQUEMAO,TERPEL,Calle 19 # 33 - 68,BIODIESEL EXTRA,8450,1,05/04/2018 12:00:00 AM,2018,5,Calle 19 No 33 - 68,"Calle 19 No 33 - 68, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,TERPEL PALOQUEMAO,TERPEL,Calle 19 # 33 - 68,GASOLINA CORRIENTE OXIGENADA,9130,1,05/04/2018 12:00:00 AM,2018,5,Calle 19 No 33 - 68,"Calle 19 No 33 - 68, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,TERPEL PALOQUEMAO,TERPEL,Calle 19 # 33 - 68,GASOLINA EXTRA OXIGENADA,11600,1,05/04/2018 12:00:00 AM,2018,5,Calle 19 No 33 - 68,"Calle 19 No 33 - 68, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EMPRESA ADMINISTRADORA DE SERVICIOS,TERPEL,AVENIDA CALLE 132 No. 109A-65,BIODIESEL EXTRA,8283,1,05/03/2018 12:00:00 AM,2018,5,AVENIDA CALLE 132 No. 109A-65,"AVENIDA CALLE 132 No. 109A-65, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EMPRESA ADMINISTRADORA DE SERVICIOS,TERPEL,AVENIDA CALLE 132 No. 109A-65,GASOLINA CORRIENTE OXIGENADA,8928,1,05/03/2018 12:00:00 AM,2018,5,AVENIDA CALLE 132 No. 109A-65,"AVENIDA CALLE 132 No. 109A-65, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EMPRESA ADMINISTRADORA DE SERVICIOS,TERPEL,AVENIDA CALLE 132 No. 109A-65,BIOACEM AL 9%,8283,1,05/03/2018 12:00:00 AM,2018,5,AVENIDA CALLE 132 No. 109A-65,"AVENIDA CALLE 132 No. 109A-65, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA 45,TERPEL,CARRERA 45 No. 66-10,GASOLINA EXTRA OXIGENADA,11070,1,05/11/2018 12:00:00 AM,2018,5,CARRERA 45 No. 66-10,"CARRERA 45 No. 66-10, Medellin, Colombia","(""6° 14' 26.47464'' N"", ""75° 34' 7.76208'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA 45,TERPEL,CARRERA 45 No. 66-10,GASOLINA CORRIENTE OXIGENADA,8910,1,05/11/2018 12:00:00 AM,2018,5,CARRERA 45 No. 66-10,"CARRERA 45 No. 66-10, Medellin, Colombia","(""6° 14' 26.47464'' N"", ""75° 34' 7.76208'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO TERPEL LA 45,TERPEL,CARRERA 45 No. 66-10,BIODIESEL EXTRA,8390,1,05/11/2018 12:00:00 AM,2018,5,CARRERA 45 No. 66-10,"CARRERA 45 No. 66-10, Medellin, Colombia","(""6° 14' 26.47464'' N"", ""75° 34' 7.76208'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EXITO AMERICAS,MOBIL,AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78,GASOLINA EXTRA OXIGENADA,10000,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78,"AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EXITO AMERICAS,MOBIL,AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78,BIOACEM AL 9%,8900,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78,"AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EXITO AMERICAS,MOBIL,AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78,BIODIESEL EXTRA,8100,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78,"AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EXITO AMERICAS,MOBIL,AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78,GASOLINA CORRIENTE OXIGENADA,8790,1,05/02/2018 12:00:00 AM,2018,5,AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78,"AVENIDA CALLE 6 (AVENIDA DE LAS AMERICAS) No.  68-78, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TEXACO CIUDAD BOLIVAR,TEXACO,DIAGONAL  62 SUR No. 21A-36,BIOACEM AL 9%,8399,1,05/04/2018 12:00:00 AM,2018,5,DIAGONAL  62 SUR No. 21A-36,"DIAGONAL  62 SUR No. 21A-36, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TEXACO CIUDAD BOLIVAR,TEXACO,DIAGONAL  62 SUR No. 21A-36,BIODIESEL EXTRA,8399,1,05/04/2018 12:00:00 AM,2018,5,DIAGONAL  62 SUR No. 21A-36,"DIAGONAL  62 SUR No. 21A-36, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TEXACO CIUDAD BOLIVAR,TEXACO,DIAGONAL  62 SUR No. 21A-36,GASOLINA CORRIENTE OXIGENADA,9089,1,05/04/2018 12:00:00 AM,2018,5,DIAGONAL  62 SUR No. 21A-36,"DIAGONAL  62 SUR No. 21A-36, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,EDS ESSO BOLIVARIANA,MOBIL,AVENIDA 33 No. 66A-21,GASOLINA EXTRA OXIGENADA,11660,1,05/11/2018 12:00:00 AM,2018,5,AVENIDA 33 No. 66A-21,"AVENIDA 33 No. 66A-21, Medellin, Colombia","(""6° 15' 6.62400'' N"", ""75° 33' 48.92400'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,EDS ESSO BOLIVARIANA,MOBIL,AVENIDA 33 No. 66A-21,BIODIESEL EXTRA,9090,1,05/11/2018 12:00:00 AM,2018,5,AVENIDA 33 No. 66A-21,"AVENIDA 33 No. 66A-21, Medellin, Colombia","(""6° 15' 6.62400'' N"", ""75° 33' 48.92400'' W"")"
5,ANTIOQUIA,5001,MEDELLIN,EDS ESSO BOLIVARIANA,MOBIL,AVENIDA 33 No. 66A-21,GASOLINA CORRIENTE OXIGENADA,8580,1,05/11/2018 12:00:00 AM,2018,5,AVENIDA 33 No. 66A-21,"AVENIDA 33 No. 66A-21, Medellin, Colombia","(""6° 15' 6.62400'' N"", ""75° 33' 48.92400'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EL TESORO ESTACION DE SERVICIO AUTOMOTRIZ,MOBIL,CALLE 17 No. 115-55-81,BIOACEM AL 9%,8187,1,05/02/2018 12:00:00 AM,2018,5,CALLE 17 No. 115-55-81,"CALLE 17 No. 115-55-81, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EL TESORO ESTACION DE SERVICIO AUTOMOTRIZ,MOBIL,CALLE 17 No. 115-55-81,BIODIESEL EXTRA,8187,1,05/02/2018 12:00:00 AM,2018,5,CALLE 17 No. 115-55-81,"CALLE 17 No. 115-55-81, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EL TESORO ESTACION DE SERVICIO AUTOMOTRIZ,MOBIL,CALLE 17 No. 115-55-81,GASOLINA CORRIENTE OXIGENADA,9138,1,05/02/2018 12:00:00 AM,2018,5,CALLE 17 No. 115-55-81,"CALLE 17 No. 115-55-81, Bogota d.c., Colombia","(""4° 36' 19.23336'' N"", ""74° 7' 4.70064'' W"")"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO GUAYMARAL,PUMA,KILOMETRO 16 VIA GUAYMARAL,BIOACEM AL 9%,8350,1,05/07/2018 12:00:00 AM,2018,5,KILOMETRO 16 VIA GUAYMARAL,"KILOMETRO 16 VIA GUAYMARAL, Bogota d.c., Colombia","(""4° 15' 0.00000'' N"", ""74° 10' 59.98800'' W"")"
